rank,sc,t_start,t_end,duration_days,event_cost,cost_share_cross
79,13,8127,8167,1.71,32893.52,0.1231
80,47,8320,8397,3.25,32286.55,0.1209
81,5,8055,8119,2.71,32085.91,0.1201
82,6,222,318,4.04,31074.14,0.1163
83,3,1097,1159,2.62,30938.29,0.1158
84,10,7982,8047,2.75,30780.04,0.1152
85,18,55,128,3.08,30771.49,0.1152
86,9,310,367,2.42,30348.93,0.1136
87,38,8383,8441,2.46,29340.09,0.1098
88,40,760,799,1.67,29064.83,0.1088
89,1,967,1053,3.62,27944.48,0.1046
90,34,8506,8623,4.92,27942.87,0.1046
91,9,688,751,2.67,27857.91,0.1043
92,10,496,581,3.58,26339.1,0.0986
93,29,111,122,0.5,26278.65,0.0984
94,24,8407,8503,4.04,26201.34,0.0981
95,43,1591,1635,1.88,26163.16,0.0979
96,55,8680,8759,3.33,25404.49,0.0951
97,21,7912,7988,3.21,24479.11,0.0916
98,25,40,138,4.12,23681.11,0.0887
99,43,391,438,2.0,23520.33,0.0881
100,27,7999,8047,2.04,23512.95,0.088
101,29,7951,7978,1.17,23383.52,0.0875
102,22,343,425,3.46,22961.83,0.086
103,18,216,288,3.04,22749.08,0.0852
104,39,8728,8759,1.33,22521.24,0.0843
105,24,0,7,0.33,22408.32,0.0839
106,4,8177,8228,2.17,22361.77,0.0837
107,42,8430,8479,2.08,22132.73,0.0829
108,16,1087,1175,3.71,21849.75,0.0818
109,52,8711,8759,2.04,21631.63,0.081
110,24,7983,8042,2.5,21544.35,0.0807
111,45,8719,8759,1.71,21444.46,0.0803
112,51,137,174,1.58,21260.15,0.0796
113,22,150,209,2.5,21153.82,0.0792
114,29,8680,8719,1.67,21090.03,0.079
115,56,750,775,1.08,21020.96,0.0787
116,36,702,752,2.12,20995.53,0.0786
117,50,231,247,0.71,19738.16,0.0739
118,40,8191,8233,1.79,19590.83,0.0733
119,50,1015,1075,2.54,19232.93,0.072
120,5,352,390,1.62,18468.65,0.0691
121,46,7,33,1.12,18225.11,0.0682
122,35,377,455,3.29,17833.46,0.0668
123,60,7936,7967,1.33,17796.85,0.0666
124,60,8311,8359,2.04,17581.68,0.0658
125,5,799,847,2.04,17430.48,0.0653
126,4,343,415,3.04,16998.15,0.0636
127,41,8224,8263,1.67,16720.26,0.0626
128,25,1016,1061,1.92,16335.16,0.0612
129,30,1087,1130,1.83,16330.42,0.0611
130,49,319,367,2.04,16132.6,0.0604
131,54,8560,8575,0.67,15390.93,0.0576
132,9,1720,1734,0.62,15291.6,0.0572
133,57,655,673,0.79,15263.54,0.0571
134,16,222,271,2.08,14358.97,0.0538
135,48,8081,8112,1.33,14249.41,0.0533
136,40,6,32,1.12,14122.67,0.0529
137,11,8463,8502,1.67,13942.07,0.0522
138,51,1240,1255,0.67,13937.23,0.0522
139,47,55,78,1.0,13897.78,0.052
140,20,711,722,0.5,13828.63,0.0518
141,23,750,775,1.08,13386.39,0.0501
142,3,7719,7735,0.71,13265.41,0.0497
143,40,8432,8479,2.0,12983.79,0.0486
144,30,7975,7999,1.04,12823.86,0.048
145,56,8359,8407,2.04,12703.98,0.0476
146,8,256,267,0.5,12646.52,0.0473
147,30,7648,7658,0.46,12566.07,0.047
148,46,871,890,0.83,12322.38,0.0461
149,34,8152,8167,0.67,11941.75,0.0447
150,50,544,575,1.33,11749.97,0.044
151,30,919,967,2.04,11687.9,0.0438
152,20,342,367,1.08,11610.97,0.0435
153,60,487,535,2.04,11570.76,0.0433
154,60,999,1037,1.62,11355.93,0.0425
155,35,1081,1106,1.08,11180.66,0.0419
156,47,8743,8759,0.71,10998.06,0.0412
157,42,1229,1235,0.29,10929.55,0.0409
158,48,1768,1801,1.42,10573.23,0.0396
159,41,7792,7807,0.67,9997.53,0.0374
160,39,1082,1089,0.33,9858.04,0.0369
161,14,8632,8641,0.42,9778.47,0.0366
162,59,317,330,0.58,9663.86,0.0362
163,50,424,434,0.46,9411.67,0.0352
164,7,352,367,0.67,9381.23,0.0351
165,9,978,1039,2.58,9287.61,0.0348
166,7,8239,8263,1.04,9032.54,0.0338
167,58,793,802,0.42,9002.7,0.0337
168,16,672,704,1.38,8784.87,0.0329
169,4,151,199,2.04,8764.39,0.0328
170,60,376,391,0.67,8721.35,0.0327
171,36,856,871,0.67,8703.9,0.0326
172,31,7911,7917,0.29,8642.66,0.0324
173,1,8094,8105,0.5,8599.75,0.0322
174,25,909,920,0.5,8042.07,0.0301
175,44,535,563,1.21,7663.58,0.0287
176,13,390,395,0.25,7642.63,0.0286
177,24,8743,8759,0.71,7597.89,0.0284
178,3,7888,7899,0.5,7475.71,0.028
179,56,8200,8215,0.67,7428.71,0.0278
180,38,7824,7834,0.46,7333.38,0.0275
181,9,1231,1255,1.04,6882.69,0.0258
182,28,8383,8408,1.08,6840.28,0.0256
183,17,341,346,0.25,6827.08,0.0256
184,43,653,679,1.12,6793.77,0.0254
185,16,8487,8496,0.42,6445.47,0.0241
186,12,7785,7795,0.46,6408.25,0.024
187,37,653,666,0.58,6323.56,0.0237
188,49,7598,7639,1.75,6297.99,0.0236
189,17,1433,1447,0.62,6283.88,0.0235
190,31,727,727,0.04,6278.74,0.0235
191,32,985,1015,1.29,6257.2,0.0234
192,59,463,502,1.67,6210.13,0.0232
193,32,55,79,1.04,6112.82,0.0229
194,28,0,7,0.33,6088.98,0.0228
195,31,7630,7640,0.46,6069.53,0.0227
196,13,848,860,0.54,5981.78,0.0224
197,60,1183,1207,1.04,5928.25,0.0222
198,2,463,487,1.04,5906.84,0.0221
199,56,593,602,0.42,5847.98,0.0219
200,20,593,631,1.62,5833.86,0.0218
201,60,199,247,2.04,5660.23,0.0212
202,24,712,719,0.33,5644.01,0.0211
203,35,79,79,0.04,5441.19,0.0204
204,49,8201,8207,0.29,5430.53,0.0203
205,39,1279,1303,1.04,5395.96,0.0202
206,26,2468,2479,0.5,5294.93,0.0198
207,30,8118,8142,1.04,4970.88,0.0186
208,5,1360,1375,0.67,4878.11,0.0183
209,7,8551,8562,0.5,4864.06,0.0182
210,7,1960,1969,0.42,4831.59,0.0181
211,39,8647,8667,0.88,4815.84,0.018
212,42,918,943,1.08,4569.64,0.0171
213,27,1144,1151,0.33,4534.48,0.017
214,20,7409,7416,0.33,4517.8,0.0169
215,30,7823,7832,0.42,4455.52,0.0167
216,19,8527,8527,0.04,4451.64,0.0167
217,23,327,338,0.5,4444.24,0.0166
218,41,1135,1135,0.04,4440.65,0.0166
219,50,1255,1279,1.04,4409.35,0.0165
220,30,1207,1207,0.04,4280.82,0.016
221,18,1696,1702,0.29,4263.85,0.016
222,5,5102,5150,2.04,4186.71,0.0157
223,25,8248,8256,0.38,4125.58,0.0154
224,26,64,80,0.71,4087.97,0.0153
225,28,1576,1582,0.29,4023.74,0.0151
226,27,8743,8743,0.04,3999.97,0.015
227,10,295,319,1.04,3916.2,0.0147
228,29,1074,1087,0.58,3798.52,0.0142
229,43,7384,7389,0.25,3733.46,0.014
230,34,150,154,0.21,3616.95,0.0135
231,16,7744,7749,0.25,3591.53,0.0134
232,6,688,693,0.25,3569.24,0.0134
233,10,232,244,0.54,3504.31,0.0131
234,3,799,799,0.04,3494.08,0.0131
235,23,930,936,0.29,3487.98,0.0131
236,5,151,151,0.04,3333.07,0.0125
237,32,207,215,0.38,3284.15,0.0123
238,36,8479,8503,1.04,3257.71,0.0122
239,10,8672,8683,0.5,3236.86,0.0121
240,39,4862,4959,4.08,3214.12,0.012
241,27,518,522,0.21,2990.06,0.0112
242,19,5269,5294,1.08,2942.15,0.011
243,6,4911,4959,2.04,2919.45,0.0109
244,44,7808,7818,0.46,2870.1,0.0107
245,1,4239,4261,0.96,2795.91,0.0105
246,55,5557,5605,2.04,2715.37,0.0102
247,15,424,432,0.38,2695.47,0.0101
248,26,705,719,0.62,2669.44,0.01
249,45,4885,4909,1.04,2635.78,0.0099
250,5,7433,7438,0.25,2589.21,0.0097
251,56,5029,5078,2.08,2588.52,0.0097
252,8,351,359,0.38,2494.41,0.0093
253,2,5077,5103,1.12,2484.35,0.0093
254,6,8585,8591,0.29,2452.0,0.0092
255,3,4334,4382,2.04,2383.09,0.0089
256,31,1328,1332,0.21,2376.93,0.0089
257,24,8223,8230,0.33,2314.68,0.0087
258,49,4358,4358,0.04,2302.32,0.0086
259,4,1240,1245,0.25,2267.95,0.0085
260,16,545,552,0.33,2237.43,0.0084
261,51,246,251,0.25,2198.33,0.0082
262,19,352,359,0.33,2191.38,0.0082
263,27,4213,4261,2.04,2128.24,0.008
264,32,8263,8263,0.04,2094.2,0.0078
265,30,5031,5077,1.96,2072.67,0.0078
266,52,5271,5294,1.0,2071.69,0.0078
267,34,472,476,0.21,2070.2,0.0078
268,14,4861,4933,3.04,2064.27,0.0077
269,25,5702,5750,2.04,2044.62,0.0077
270,53,5534,5582,2.04,1996.53,0.0075
271,20,8527,8527,0.04,1978.53,0.0074
272,24,5222,5245,1.0,1841.28,0.0069
273,60,5726,5750,1.04,1832.27,0.0069
274,9,8310,8313,0.17,1820.7,0.0068
275,4,4621,4647,1.12,1809.19,0.0068
276,10,4742,4743,0.08,1792.3,0.0067
277,58,5319,5367,2.04,1779.19,0.0067
278,15,4383,4405,0.96,1740.76,0.0065
279,48,4527,4550,1.0,1718.75,0.0064
280,30,5199,5245,1.96,1700.37,0.0064
281,48,55,55,0.04,1680.67,0.0063
282,2,5774,5797,1.0,1675.42,0.0063
283,15,6,6,0.04,1645.7,0.0062
284,47,8225,8225,0.04,1615.35,0.006
285,35,5701,5724,1.0,1613.15,0.006
286,13,4910,4910,0.04,1589.56,0.006
287,8,5270,5271,0.08,1586.63,0.0059
288,22,4910,4957,2.0,1538.16,0.0058
289,17,1233,1235,0.12,1509.9,0.0057
290,20,4887,4910,1.0,1495.83,0.0056
291,34,5029,5053,1.04,1479.51,0.0055
292,28,5246,5246,0.04,1468.87,0.0055
293,18,5558,5605,2.0,1462.91,0.0055
294,31,4789,4813,1.04,1448.97,0.0054
295,42,5462,5485,1.0,1429.72,0.0054
296,47,5271,5293,0.96,1403.78,0.0053
297,55,5942,5942,0.04,1389.75,0.0052
298,33,4742,4742,0.04,1365.96,0.0051
299,9,5102,5102,0.04,1338.41,0.005
300,41,5510,5532,0.96,1328.59,0.005
301,41,8479,8479,0.04,1325.6,0.005
302,16,6255,6278,1.0,1296.52,0.0049
303,36,4525,4525,0.04,1287.8,0.0048
304,18,4285,4287,0.12,1265.16,0.0047
305,11,5055,5076,0.92,1262.86,0.0047
306,29,4959,4982,1.0,1256.79,0.0047
307,43,5199,5222,1.0,1239.4,0.0046
308,49,7696,7698,0.12,1233.56,0.0046
309,29,390,391,0.08,1220.22,0.0046
310,42,5534,5581,2.0,1213.78,0.0045
311,20,4287,4287,0.04,1204.24,0.0045
312,7,8623,8623,0.04,1188.59,0.0044
313,7,4623,4623,0.04,1184.21,0.0044
314,38,5150,5150,0.04,1182.03,0.0044
315,50,4862,4863,0.08,1181.53,0.0044
316,59,4719,4742,1.0,1180.25,0.0044
317,8,4765,4789,1.04,1150.51,0.0043
318,24,4358,4358,0.04,1129.05,0.0042
319,51,4406,4406,0.04,1121.12,0.0042
320,12,4479,4479,0.04,1104.76,0.0041
321,40,4622,4622,0.04,1104.75,0.0041
322,53,4959,4959,0.04,1100.43,0.0041
323,56,5701,5725,1.04,1099.41,0.0041
324,57,4911,4911,0.04,1098.88,0.0041
325,17,4623,4623,0.04,1096.54,0.0041
326,7,7864,7866,0.12,1086.46,0.0041
327,47,4359,4359,0.04,1083.91,0.0041
328,18,4958,4958,0.04,1073.9,0.004
329,45,4719,4719,0.04,1068.01,0.004
330,19,727,727,0.04,1064.69,0.004
331,9,4454,4454,0.04,1052.8,0.0039
332,43,5078,5126,2.04,1043.16,0.0039
333,54,5774,5774,0.04,1041.96,0.0039
334,35,5175,5175,0.04,1040.34,0.0039
335,26,6470,6470,0.04,1037.45,0.0039
336,5,8359,8359,0.04,1036.15,0.0039
337,33,4934,4934,0.04,1035.36,0.0039
338,59,4502,4502,0.04,1029.23,0.0039
339,37,5871,5871,0.04,1027.08,0.0038
340,38,4743,4743,0.04,1018.88,0.0038
341,31,5655,5655,0.04,1017.64,0.0038
342,32,5271,5271,0.04,1012.73,0.0038
343,7,5605,5606,0.08,1001.57,0.0037
344,34,5127,5127,0.04,994.03,0.0037
345,5,1290,1293,0.17,993.94,0.0037
346,58,5055,5055,0.04,989.22,0.0037
347,36,5919,5919,0.04,986.72,0.0037
348,51,4862,4862,0.04,986.3,0.0037
349,14,5031,5031,0.04,986.03,0.0037
350,37,4621,4621,0.04,981.01,0.0037
351,28,4935,4935,0.04,978.4,0.0037
352,54,5102,5102,0.04,967.54,0.0036
353,11,4791,4791,0.04,964.05,0.0036
354,23,4623,4623,0.04,946.45,0.0035
355,4,4910,4910,0.04,939.01,0.0035
356,42,4862,4862,0.04,937.46,0.0035
357,7,4910,4910,0.04,931.8,0.0035
358,56,5127,5127,0.04,930.37,0.0035
359,58,8695,8695,0.04,918.3,0.0034
360,40,4718,4718,0.04,917.92,0.0034
361,21,5102,5102,0.04,913.04,0.0034
362,15,4742,4742,0.04,910.84,0.0034
363,26,5895,5895,0.04,900.0,0.0034
364,51,4934,4934,0.04,887.1,0.0033
365,32,4934,4934,0.04,877.52,0.0033
366,56,6,6,0.04,875.68,0.0033
367,49,4933,4933,0.04,869.93,0.0033
368,41,5631,5631,0.04,866.65,0.0032
369,60,5319,5319,0.04,862.58,0.0032
370,52,8503,8503,0.04,861.79,0.0032
371,12,4741,4741,0.04,861.72,0.0032
372,44,4647,4647,0.04,849.96,0.0032
373,25,6206,6230,1.04,823.36,0.0031
374,10,4237,4237,0.04,822.09,0.0031
375,35,5125,5125,0.04,812.25,0.003
376,37,8143,8143,0.04,811.8,0.003
377,22,4622,4622,0.04,802.39,0.003
378,21,4622,4622,0.04,791.01,0.003
379,54,4622,4622,0.04,783.48,0.0029
380,7,54,56,0.12,781.7,0.0029
381,46,4935,4935,0.04,776.01,0.0029
382,53,5246,5246,0.04,766.92,0.0029
383,45,8359,8359,0.04,766.87,0.0029
384,29,5271,5271,0.04,766.26,0.0029
385,55,4934,4934,0.04,764.43,0.0029
386,13,4262,4262,0.04,756.66,0.0028
387,27,5342,5342,0.04,751.73,0.0028
388,23,1192,1192,0.04,744.58,0.0028
389,57,5654,5654,0.04,737.21,0.0028
390,31,5077,5077,0.04,732.46,0.0027
391,3,5077,5077,0.04,726.97,0.0027
392,48,5846,5846,0.04,726.65,0.0027
393,28,5438,5438,0.04,720.41,0.0027
394,59,5222,5222,0.04,720.13,0.0027
395,10,8599,8599,0.04,711.34,0.0027
396,46,4213,4213,0.04,710.94,0.0027
397,29,5797,5797,0.04,703.24,0.0026
398,9,8407,8407,0.04,697.62,0.0026
399,47,4430,4430,0.04,697.29,0.0026
400,11,5894,5894,0.04,691.74,0.0026
401,41,1506,1506,0.04,690.48,0.0026
402,17,4886,4886,0.04,683.03,0.0026
403,38,5222,5222,0.04,676.36,0.0025
404,17,991,991,0.04,667.97,0.0025
405,60,4454,4454,0.04,662.65,0.0025
406,24,5918,5918,0.04,659.08,0.0025
407,16,4286,4286,0.04,655.25,0.0025
408,3,622,622,0.04,653.12,0.0024
409,50,5918,5918,0.04,652.5,0.0024
410,4,5773,5773,0.04,652.1,0.0024
411,51,7,7,0.04,648.32,0.0024
412,44,6110,6110,0.04,633.53,0.0024
413,31,5126,5126,0.04,626.28,0.0023
414,58,4885,4885,0.04,623.1,0.0023
415,48,5702,5702,0.04,618.18,0.0023
416,10,7721,7721,0.04,616.58,0.0023
417,19,5941,5941,0.04,614.86,0.0023
418,34,3206,3206,0.04,612.71,0.0023
419,23,4286,4286,0.04,602.01,0.0023
420,29,4429,4429,0.04,601.3,0.0023
421,6,5917,5917,0.04,596.42,0.0022
422,26,8215,8215,0.04,593.04,0.0022
423,1,5558,5558,0.04,589.23,0.0022
424,33,5317,5317,0.04,588.68,0.0022
425,36,4406,4406,0.04,585.7,0.0022
426,52,4910,4910,0.04,582.99,0.0022
427,32,5654,5654,0.04,582.29,0.0022
428,49,4742,4742,0.04,577.6,0.0022
429,32,4070,4070,0.04,569.62,0.0021
430,37,7735,7735,0.04,569.12,0.0021
431,17,3901,3901,0.04,568.98,0.0021
432,34,1207,1207,0.04,564.71,0.0021
433,54,8503,8503,0.04,563.87,0.0021
434,56,8575,8575,0.04,563.1,0.0021
435,9,3877,3877,0.04,560.56,0.0021
436,56,8743,8743,0.04,559.59,0.0021
437,41,5126,5126,0.04,556.94,0.0021
438,46,8289,8289,0.04,549.8,0.0021
439,49,5125,5125,0.04,548.2,0.0021
440,37,4045,4045,0.04,546.39,0.002
441,26,3902,3902,0.04,541.76,0.002
442,16,4958,4958,0.04,535.29,0.002
443,15,4693,4693,0.04,534.03,0.002
444,57,3949,3949,0.04,530.94,0.002
445,28,449,449,0.04,510.28,0.0019
446,23,4982,4982,0.04,509.66,0.0019
447,33,8392,8393,0.08,508.93,0.0019
448,57,4022,4022,0.04,503.47,0.0019
449,12,4692,4692,0.04,499.98,0.0019
450,50,1529,1529,0.04,492.97,0.0018
451,51,5582,5582,0.04,490.1,0.0018
452,2,8119,8119,0.04,474.97,0.0018
453,12,5607,5607,0.04,473.21,0.0018
454,10,5558,5558,0.04,471.98,0.0018
455,44,5413,5413,0.04,456.2,0.0017
456,37,4142,4142,0.04,455.24,0.0017
457,8,5198,5198,0.04,452.99,0.0017
458,4,5294,5294,0.04,448.92,0.0017
459,36,4742,4742,0.04,441.24,0.0017
460,3,1351,1351,0.04,440.04,0.0016
461,10,5269,5269,0.04,436.96,0.0016
462,60,17,17,0.04,422.7,0.0016
463,50,4718,4718,0.04,408.68,0.0015
464,13,5486,5486,0.04,400.31,0.0015
465,15,5485,5485,0.04,399.8,0.0015
466,5,7903,7903,0.04,395.2,0.0015
467,14,343,343,0.04,380.3,0.0014
468,59,4429,4429,0.04,379.19,0.0014
469,2,4405,4405,0.04,377.95,0.0014
470,34,3925,3925,0.04,376.82,0.0014
471,46,5606,5606,0.04,371.07,0.0014
472,9,5535,5535,0.04,370.3,0.0014
473,5,737,737,0.04,370.12,0.0014
474,40,4885,4885,0.04,369.47,0.0014
475,22,5941,5941,0.04,365.62,0.0014
476,40,5918,5918,0.04,350.43,0.0013
477,20,5773,5773,0.04,349.97,0.0013
478,32,4574,4574,0.04,347.74,0.0013
479,38,4429,4429,0.04,344.61,0.0013
480,17,1375,1375,0.04,342.86,0.0013
481,45,727,727,0.04,340.32,0.0013
482,35,4525,4525,0.04,338.46,0.0013
483,7,4069,4069,0.04,333.2,0.0012
484,40,4213,4213,0.04,331.54,0.0012
485,23,6206,6206,0.04,328.8,0.0012
486,28,5365,5365,0.04,323.96,0.0012
487,2,55,55,0.04,323.38,0.0012
488,39,5127,5127,0.04,321.41,0.0012
489,44,3709,3709,0.04,320.74,0.0012
490,14,4237,4237,0.04,320.38,0.0012
491,43,5413,5413,0.04,315.76,0.0012
492,33,5053,5053,0.04,313.96,0.0012
493,16,5725,5725,0.04,312.48,0.0012
494,37,5053,5053,0.04,312.44,0.0012
495,20,5101,5101,0.04,311.55,0.0012
496,52,5559,5559,0.04,311.5,0.0012
497,1,679,679,0.04,310.63,0.0012
498,36,1121,1121,0.04,310.62,0.0012
499,51,5412,5412,0.04,308.75,0.0012
500,21,4934,4934,0.04,306.41,0.0011
501,30,4933,4933,0.04,305.8,0.0011
502,3,5270,5270,0.04,305.7,0.0011
503,45,5269,5269,0.04,303.62,0.0011
504,6,3589,3589,0.04,300.41,0.0011
505,60,5077,5077,0.04,299.69,0.0011
506,12,353,353,0.04,299.19,0.0011
507,38,617,617,0.04,296.38,0.0011
508,12,8287,8287,0.04,296.35,0.0011
509,52,5389,5389,0.04,296.11,0.0011
510,44,5701,5701,0.04,294.45,0.0011
511,27,5725,5725,0.04,293.75,0.0011
512,5,5556,5556,0.04,293.15,0.0011
513,17,4454,4454,0.04,291.74,0.0011
514,23,5389,5389,0.04,291.25,0.0011
515,40,1337,1337,0.04,286.41,0.0011
516,53,4429,4429,0.04,280.22,0.001
517,21,4117,4117,0.04,272.45,0.001
518,43,1447,1447,0.04,271.15,0.001
519,46,5822,5822,0.04,267.42,0.001
520,26,4549,4549,0.04,265.04,0.001
521,11,4549,4549,0.04,264.45,0.001
522,30,5463,5463,0.04,262.43,0.001
523,23,4861,4861,0.04,262.42,0.001
524,46,2585,2585,0.04,261.18,0.001
525,59,247,247,0.04,258.21,0.001
526,58,4525,4525,0.04,255.47,0.001
527,57,4285,4285,0.04,252.37,0.0009
528,24,6109,6109,0.04,251.94,0.0009
529,17,5293,5293,0.04,250.67,0.0009
530,50,641,641,0.04,250.18,0.0009
531,12,4429,4429,0.04,249.35,0.0009
532,50,1351,1351,0.04,247.46,0.0009
533,47,4861,4861,0.04,247.12,0.0009
